Grid_ID,lon,lat
470,28.269999999248526,40.84999994075988
471,28.26999999923726,40.86999994044889
472,28.269999999225995,40.889999940137464
473,28.269999999214726,40.90999993982562
474,28.26999999920346,40.92999993951335
475,28.269999999192184,40.949999939200644
476,28.26999999918091,40.969999938887476
477,28.26999999916964,40.98999993857391
478,28.269999999158365,41.0099999382599
479,28.269999999147092,41.02999993794545
480,28.26999999913582,41.04999993763058
481,28.269999999124543,41.069999937315266
482,28.269999999113264,41.08999993699951
483,28.269999999101984,41.10999993668333
484,28.269999999090704,41.12999993636673
485,28.269999999079424,41.14999993604968
486,28.269999999068144,41.16999993573218
487,28.26999999905686,41.18999993541427
488,28.269999999045577,41.209999935095894
489,28.26999999903429,41.22999993477711
490,28.269999999023007,41.24999993445789
491,28.26999999901172,41.26999993413821
492,28.269999999000433,41.28999993381811
493,28.269999998989142,41.309999933497544
494,28.269999998977852,41.32999993317658
495,28.26999999896656,41.34999993285518
496,28.26999999895527,41.36999993253331
497,28.26999999894398,41.38999993221101
498,28.269999998932686,41.40999993188827
499,28.269999998921392,41.429999931565106
500,28.269999998910095,41.449999931241486
501,28.2699999988988,41.469999930917425
502,28.269999998887503,41.48999993059294
503,28.269999998876205,41.509999930268
504,28.289999999259578,40.80999994137317
505,28.28999999924814,40.82999994106303
506,28.289999999236695,40.849999940752475
507,28.28999999922525,40.86999994044148
508,28.289999999213805,40.889999940130075
509,28.28999999920236,40.90999993981822
510,28.28999999919091,40.92999993950594
511,28.289999999179464,40.949999939193226
512,28.289999999168018,40.96999993888006
513,28.289999999156567,40.9899999385665
514,28.289999999145113,41.00999993825248
515,28.289999999133663,41.02999993793802
516,28.28999999912221,41.04999993762315
517,28.28999999911076,41.06999993730784
518,28.289999999099305,41.089999936992086
519,28.289999999087843,41.10999993667589
520,28.28999999907639,41.12999993635927
521,28.28999999906493,41.149999936042235
522,28.28999999905347,41.169999935724725
523,28.28999999904201,41.18999993540681
524,28.289999999030545,41.20999993508845
525,28.289999999019084,41.22999993476965
526,28.289999999007623,41.24999993445043
527,28.28999999899616,41.26999993413075
528,28.289999998984694,41.28999993381064
529,28.289999998973222,41.30999993349009
530,28.28999999896176,41.32999993316911
531,28.289999998950293,41.3499999328477
532,28.28999999893882,41.369999932525836
533,28.28999999892735,41.38999993220354
534,28.28999999891588,41.4099999318808
535,28.28999999890441,41.42999993155762
