latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.02091,28.55574,327.03,0.41,0.37,2019-10-04,0011,N,VIIRS,n,2,292.64,2.35,N,2
41.0228,28.55288,295.96,0.35,0.57,2019-10-06,2315,N,VIIRS,n,2,282.04,0.81,N,2
41.02258,28.55704,307.63,0.35,0.57,2019-10-06,2315,N,VIIRS,n,2,284.15,0.83,N,2
41.01899,28.55578,304.16,0.42,0.61,2019-10-07,0055,N,VIIRS,n,2,273.81,0.79,N,2
41.02235,28.55594,300.04,0.42,0.61,2019-10-07,0055,N,VIIRS,n,2,274.12,0.94,N,2
41.02013,28.55668,324.49,0.46,0.39,2019-10-09,0018,N,VIIRS,n,2,287.06,2.78,N,2
41.01927,28.55746,302.77,0.39,0.36,2019-10-09,2359,N,VIIRS,n,2,285.52,0.62,N,2
40.80347,29.37223,302.49,0.38,0.36,2019-10-09,2359,N,VIIRS,n,2,286.69,0.41,N,2
41.02257,28.55832,303.2,0.39,0.36,2019-10-09,2359,N,VIIRS,n,2,286.55,0.62,N,2
40.80104,29.37356,300.59,0.47,0.4,2019-10-10,2340,N,VIIRS,n,2,287.96,1.32,N,2
41.02311,28.55681,296.66,0.58,0.52,2019-10-11,2321,N,VIIRS,n,2,286.35,0.89,N,2
41.01822,28.55626,310.73,0.58,0.52,2019-10-11,2321,N,VIIRS,n,2,287.1,2.01,N,2
41.02176,28.55466,310.13,0.5,0.66,2019-10-12,0101,N,VIIRS,n,2,286.75,1.54,N,2
41.209,28.756,301.84,0.51,0.66,2019-10-12,0101,N,VIIRS,n,2,284.49,0.53,N,0
41.20774,28.75938,295.31,0.51,0.66,2019-10-12,0101,N,VIIRS,n,2,284.45,0.58,N,0
41.02382,28.55478,296.5,0.52,0.67,2019-10-12,2302,N,VIIRS,n,2,286.01,0.72,N,2
41.02114,28.55689,304.42,0.52,0.67,2019-10-12,2302,N,VIIRS,n,2,286.71,0.98,N,2
41.02245,28.55414,303.82,0.59,0.53,2019-10-13,0042,N,VIIRS,n,2,286.27,0.86,N,2
41.01782,28.5519,297.41,0.59,0.53,2019-10-13,0042,N,VIIRS,n,2,285.14,0.86,N,0
41.02147,28.55909,306.43,0.53,0.42,2019-10-14,0024,N,VIIRS,n,2,287.97,1.05,N,2
41.0355,28.63301,344.15,0.41,0.61,2019-10-14,1006,N,VIIRS,n,2,297.1,3.48,D,0
41.01995,28.55571,326.19,0.42,0.61,2019-10-14,1006,N,VIIRS,n,2,297.25,3.12,D,2
41.03337,28.63297,328.2,0.41,0.61,2019-10-14,1006,N,VIIRS,n,2,297,2.18,D,0
41.03878,28.63061,332.04,0.41,0.61,2019-10-14,1006,N,VIIRS,n,2,296.77,2.18,D,0
41.01909,28.55611,332.76,0.36,0.57,2019-10-14,1147,N,VIIRS,n,2,300.14,2.38,D,2
41.02169,28.55614,332.34,0.36,0.57,2019-10-14,1147,N,VIIRS,n,2,299.72,2.41,D,2
41.01949,28.5581,315.92,0.39,0.36,2019-10-15,0005,N,VIIRS,n,2,288.14,1.45,N,2
41.02024,28.55352,319.18,0.39,0.36,2019-10-15,0005,N,VIIRS,n,2,288.35,1.51,N,2
41.02167,28.556,315.35,0.42,0.45,2019-10-19,0030,N,VIIRS,n,2,287.37,2.2,N,2
41.02021,28.55364,307.91,0.42,0.45,2019-10-19,0030,N,VIIRS,n,2,286.3,1.27,N,2
41.01913,28.55855,306.86,0.42,0.45,2019-10-19,0030,N,VIIRS,n,2,286.25,1.12,N,2
41.0201,28.55495,325.13,0.43,0.62,2019-10-19,1153,N,VIIRS,n,2,293.58,2.56,D,2
41.01991,28.55339,311.67,0.41,0.37,2019-10-20,0011,N,VIIRS,n,2,287.24,1.05,N,2
41.01904,28.55828,305.99,0.41,0.37,2019-10-20,0011,N,VIIRS,n,2,286.45,1.05,N,2
41.02242,28.55935,304.69,0.41,0.37,2019-10-20,0011,N,VIIRS,n,2,287.07,0.76,N,2
41.02,28.55356,322.36,0.4,0.37,2019-10-20,2352,N,VIIRS,n,2,287.67,1.85,N,2
41.01934,28.55834,303.13,0.4,0.37,2019-10-20,2352,N,VIIRS,n,2,286.8,0.89,N,2
41.02062,28.55806,328.03,0.45,0.39,2019-10-21,1115,N,VIIRS,n,2,297.61,3.47,D,2
41.32742,28.48776,329.46,0.45,0.39,2019-10-21,1115,N,VIIRS,n,2,288.18,2.47,D,0
41.02177,28.55904,298.21,0.4,0.44,2019-10-21,2333,N,VIIRS,n,2,284.84,0.7,N,2
41.0202,28.55433,319.67,0.35,0.57,2019-10-22,2315,N,VIIRS,n,2,288.02,1.59,N,2
41.02044,28.55879,304.21,0.42,0.61,2019-10-23,0055,N,VIIRS,n,2,286.12,1.07,N,2
41.02187,28.5538,296.35,0.42,0.61,2019-10-23,0055,N,VIIRS,n,2,284.41,0.99,N,2
41.0204,28.5575,329.23,0.53,0.42,2019-10-23,1038,N,VIIRS,n,2,298.02,3.07,D,2
41.02013,28.55793,314.28,0.49,0.49,2019-10-24,0036,N,VIIRS,n,2,287.43,2.18,N,2
41.01735,28.55766,297.18,0.49,0.49,2019-10-24,0036,N,VIIRS,n,2,285.34,0.64,N,0
41.02167,28.55953,300.2,0.49,0.49,2019-10-24,0036,N,VIIRS,n,2,286.37,0.64,N,2
41.02103,28.55374,315.84,0.46,0.39,2019-10-25,0017,N,VIIRS,n,2,287.46,1.5,N,2
41.01996,28.5592,313.38,0.46,0.39,2019-10-25,0017,N,VIIRS,n,2,287.38,1.5,N,2
41.02135,28.55444,310.34,0.39,0.36,2019-10-25,2359,N,VIIRS,n,2,286.94,1.48,N,2
41.02066,28.55899,314.84,0.39,0.36,2019-10-25,2359,N,VIIRS,n,2,287.47,0.81,N,2
41.02183,28.559,310.96,0.51,0.41,2019-10-26,2340,N,VIIRS,n,2,286.46,0.89,N,2
41.02249,28.55293,296.48,0.51,0.41,2019-10-26,2340,N,VIIRS,n,2,284.58,0.89,N,2
41.01868,28.55223,299.47,0.51,0.41,2019-10-26,2340,N,VIIRS,n,2,284.51,0.89,N,2
41.02336,28.55497,305.51,0.58,0.52,2019-10-27,2321,N,VIIRS,n,2,284.88,1.22,N,2
41.01848,28.55436,301.95,0.58,0.52,2019-10-27,2321,N,VIIRS,n,2,283.72,1.3,N,2
41.02098,28.55384,306.04,0.5,0.66,2019-10-28,0101,N,VIIRS,n,2,283.63,1.99,N,2
41.01912,28.55611,295.67,0.52,0.67,2019-10-28,2302,N,VIIRS,n,2,278.87,0.59,N,2
41.02205,28.55199,295.75,0.52,0.67,2019-10-28,2302,N,VIIRS,n,2,279.48,1.28,N,2
41.02131,28.55382,307.15,0.59,0.53,2019-10-29,0042,N,VIIRS,n,2,283.24,2.75,N,2
41.02119,28.55754,317.6,0.53,0.42,2019-10-30,0024,N,VIIRS,n,2,285.84,2.77,N,2
41.02133,28.55646,325.22,0.39,0.36,2019-10-31,0005,N,VIIRS,n,2,287.7,2.48,N,2
41.02174,28.55573,322.98,0.48,0.48,2019-11-01,2327,N,VIIRS,n,2,283.2,3.17,N,2
40.80249,29.37326,296.8,0.44,0.46,2019-11-01,2327,N,VIIRS,n,2,281.06,1.21,N,2
40.80013,29.37748,298.2,0.44,0.46,2019-11-01,2327,N,VIIRS,n,2,280.86,0.61,N,2
41.01872,28.55459,310.34,0.6,0.7,2019-11-02,0107,N,VIIRS,n,2,280.14,1.78,N,2
41.01995,28.5534,304.9,0.6,0.7,2019-11-02,0107,N,VIIRS,n,2,279.87,1.96,N,2
40.80031,29.3761,312.9,0.39,0.59,2019-11-02,2308,N,VIIRS,n,2,283.18,1.35,N,2
41.02261,28.5556,305.71,0.35,0.57,2019-11-03,0049,N,VIIRS,n,2,280.42,0.81,N,2
41.01764,28.55305,305.09,0.35,0.57,2019-11-03,0049,N,VIIRS,n,2,279.25,0.81,N,2
41.285,28.83339,333.99,0.51,0.49,2019-11-05,1134,N,VIIRS,n,2,292.72,4.44,D,0
41.01922,28.55384,307.29,0.4,0.37,2019-11-05,2352,N,VIIRS,n,2,287.84,1.01,N,2
41.02261,28.55466,302.24,0.4,0.37,2019-11-05,2352,N,VIIRS,n,2,287.94,0.91,N,2
41.02195,28.55944,304.17,0.4,0.37,2019-11-05,2352,N,VIIRS,n,2,288.37,0.61,N,2
41.02121,28.55729,327.16,0.45,0.39,2019-11-06,1115,N,VIIRS,n,2,295.78,2.81,D,2
41.02212,28.55435,307.91,0.4,0.44,2019-11-06,2333,N,VIIRS,n,2,279.32,0.88,N,2
41.018,28.55366,298.19,0.4,0.44,2019-11-06,2333,N,VIIRS,n,2,278.48,0.88,N,2
41.02165,28.55912,299,0.4,0.44,2019-11-06,2333,N,VIIRS,n,2,279.32,0.88,N,2
41.01866,28.55358,298.44,0.71,0.75,2019-11-07,0113,N,VIIRS,n,2,276.49,1.37,N,2
41.02106,28.55709,327.37,0.39,0.36,2019-11-07,1056,N,VIIRS,n,2,291.14,2.29,D,2
41.01738,28.5535,299.86,0.35,0.57,2019-11-07,2314,N,VIIRS,n,2,285.79,0.47,N,2
41.02269,28.55389,312.32,0.35,0.57,2019-11-07,2314,N,VIIRS,n,2,287.89,1.26,N,2
41.01873,28.55537,317.91,0.42,0.61,2019-11-08,0055,N,VIIRS,n,2,287.88,1.65,N,2
41.02165,28.55572,314.14,0.42,0.61,2019-11-08,0055,N,VIIRS,n,2,288.32,1.93,N,2
41.02018,28.55714,317.91,0.49,0.49,2019-11-09,0036,N,VIIRS,n,2,286.07,2.52,N,2
41.02032,28.55871,308.76,0.46,0.39,2019-11-10,0017,N,VIIRS,n,2,286.98,1.18,N,2
41.02139,28.55327,308.03,0.46,0.39,2019-11-10,0017,N,VIIRS,n,2,285.78,1.18,N,2
41.01091,28.69038,297.23,0.38,0.36,2019-11-10,2358,N,VIIRS,n,2,284.56,0.31,N,0
40.80271,29.37012,297.57,0.47,0.4,2019-11-11,2340,N,VIIRS,n,2,285.61,0.78,N,0
41.02047,28.5543,314.53,0.51,0.41,2019-11-11,2340,N,VIIRS,n,2,279.77,2.46,N,2
41.02135,28.5596,299.6,0.58,0.52,2019-11-12,2321,N,VIIRS,n,2,285.71,1.7,N,2
41.02142,28.5534,307.76,0.59,0.53,2019-11-14,0042,N,VIIRS,n,2,283.19,2.99,N,2
41.0192,28.55778,314.84,0.53,0.42,2019-11-15,0024,N,VIIRS,n,2,285.88,2.36,N,2
41.01838,28.55717,309.51,0.39,0.36,2019-11-16,0005,N,VIIRS,n,2,284.51,0.93,N,2
41.01913,28.55259,299.77,0.39,0.36,2019-11-16,0005,N,VIIRS,n,2,283.3,0.93,N,2
41.02167,28.55813,302.83,0.39,0.36,2019-11-16,0005,N,VIIRS,n,2,285.15,0.75,N,2
40.80238,29.37119,309.24,0.42,0.38,2019-11-16,2346,N,VIIRS,n,2,287.19,1.14,N,2
41.02094,28.55433,317.64,0.45,0.39,2019-11-16,2346,N,VIIRS,n,2,286.06,2.14,N,2
41.04367,28.89444,312.19,0.44,0.38,2019-11-16,2346,N,VIIRS,n,2,283.85,1.2,N,0
41.0212,28.55587,318.98,0.48,0.48,2019-11-17,2327,N,VIIRS,n,2,286.59,2.27,N,2
41.02147,28.55622,306.78,0.6,0.7,2019-11-18,0107,N,VIIRS,n,2,284.38,1.83,N,2
41.02251,28.55434,299.11,0.6,0.7,2019-11-18,0107,N,VIIRS,n,2,283.54,1.96,N,2
41.0197,28.55732,326.73,0.41,0.37,2019-11-18,1050,N,VIIRS,n,2,291.17,3.13,D,2
40.8043,29.37101,297.86,0.39,0.59,2019-11-18,2308,N,VIIRS,n,2,282.85,0.41,N,2
41.02319,28.55802,295.9,0.43,0.62,2019-11-18,2308,N,VIIRS,n,2,282.56,0.63,N,2
41.0234,28.55296,296.68,0.43,0.62,2019-11-18,2308,N,VIIRS,n,2,282.33,0.63,N,2
41.02019,28.55682,322.93,0.35,0.57,2019-11-19,0048,N,VIIRS,n,2,285.27,1.33,N,2
41.02214,28.55358,301.32,0.42,0.45,2019-11-20,0030,N,VIIRS,n,2,281.38,0.98,N,2
41.02104,28.55849,306.52,0.42,0.45,2019-11-20,0030,N,VIIRS,n,2,282.22,0.96,N,2
41.01795,28.55667,296.42,0.51,0.41,2019-11-27,2339,N,VIIRS,n,2,282.17,1.43,N,2
41.02176,28.55738,318.53,0.51,0.41,2019-11-27,2339,N,VIIRS,n,2,285.22,1.43,N,2
40.80044,29.37632,303.57,0.47,0.64,2019-11-29,2302,N,VIIRS,n,2,282.94,1.22,N,2
40.80254,29.3761,295.56,0.47,0.64,2019-11-29,2302,N,VIIRS,n,2,282.5,0.49,N,0
41.01942,28.55948,301.65,0.59,0.53,2019-11-30,0042,N,VIIRS,n,2,284.02,1.22,N,2
41.02122,28.55248,296.04,0.59,0.53,2019-11-30,0042,N,VIIRS,n,2,283.17,1.22,N,2
41.02227,28.55473,296.25,0.39,0.36,2019-12-02,0005,N,VIIRS,n,2,278.44,0.92,N,2
41.02151,28.5593,306.62,0.39,0.36,2019-12-02,0005,N,VIIRS,n,2,279.47,0.74,N,2
41.01899,28.55377,304.97,0.39,0.36,2019-12-02,0005,N,VIIRS,n,2,277.74,0.87,N,2
41.02271,28.55867,295.24,0.45,0.39,2019-12-02,2346,N,VIIRS,n,2,277.59,0.67,N,2
41.01915,28.55792,298.25,0.45,0.39,2019-12-02,2346,N,VIIRS,n,2,277.01,0.67,N,2
41.01825,28.55513,317.5,0.35,0.57,2019-12-05,0048,N,VIIRS,n,2,277.21,1.46,N,2
40.80196,29.37412,297.88,0.68,0.74,2019-12-05,2249,N,VIIRS,n,2,276.99,1.33,N,2
41.02092,28.55516,307.23,0.41,0.45,2019-12-06,0030,N,VIIRS,n,2,278.46,1.47,N,2
41.02118,28.55832,306.72,0.41,0.37,2019-12-07,0011,N,VIIRS,n,2,277.22,1.22,N,2
41.02155,28.55397,316.04,0.4,0.45,2019-12-08,2333,N,VIIRS,n,2,277.98,1.36,N,2
41.0211,28.55876,299.92,0.4,0.45,2019-12-08,2333,N,VIIRS,n,2,277.21,1.36,N,2
41.02111,28.56059,296.08,0.7,0.75,2019-12-09,0113,N,VIIRS,n,2,275.16,2.3,N,2
41.02166,28.55629,309.3,0.7,0.75,2019-12-09,0113,N,VIIRS,n,2,275.85,1.92,N,2
41.02106,28.55504,320.12,0.35,0.57,2019-12-09,2314,N,VIIRS,n,2,278.78,1.55,N,2
41.0181,28.55568,302.52,0.35,0.57,2019-12-09,2314,N,VIIRS,n,2,275.7,0.71,N,2
41.02028,28.55336,309.96,0.42,0.61,2019-12-10,0054,N,VIIRS,n,2,275.83,2.04,N,2
41.018,28.55405,313.87,0.42,0.61,2019-12-10,0055,N,VIIRS,n,2,275.1,1.63,N,2
41.02002,28.5547,300.81,0.63,0.72,2019-12-10,2255,N,VIIRS,n,2,278.43,1.52,N,2
41.01984,28.55573,313.93,0.49,0.49,2019-12-11,0036,N,VIIRS,n,2,278.69,2.07,N,2
41.02186,28.55704,303.92,0.46,0.39,2019-12-12,0017,N,VIIRS,n,2,269.59,0.66,N,2
41.02026,28.55527,315.07,0.52,0.41,2019-12-13,2339,N,VIIRS,n,2,277.65,2.23,N,2
40.80043,29.37491,300.46,0.47,0.64,2019-12-15,2301,N,VIIRS,n,2,280.25,1.17,N,2
40.80003,29.37456,300.72,0.33,0.55,2019-12-16,0042,N,VIIRS,n,2,280.66,1.02,N,2
41.01917,28.55536,295.91,0.59,0.53,2019-12-16,0042,N,VIIRS,n,2,276.01,1.04,N,2
41.02023,28.55656,299.43,0.59,0.53,2019-12-16,0042,N,VIIRS,n,2,276.92,1.3,N,2
41.02242,28.55526,305.48,0.53,0.42,2019-12-17,0023,N,VIIRS,n,2,281.57,1.32,N,2
41.02137,28.55462,312.05,0.53,0.42,2019-12-17,0023,N,VIIRS,n,2,281.51,1.91,N,2
40.80063,29.37597,299.98,0.4,0.37,2019-12-18,0004,N,VIIRS,n,2,284.53,1.22,N,2
41.02042,28.55638,316.44,0.39,0.36,2019-12-18,0004,N,VIIRS,n,2,285.11,1.89,N,2
41.02182,28.55709,313.1,0.45,0.39,2019-12-18,2346,N,VIIRS,n,2,285.29,1.36,N,2
41.01826,28.55634,298.4,0.45,0.39,2019-12-18,2346,N,VIIRS,n,2,282.5,0.62,N,2
41.02024,28.55683,330.04,0.41,0.37,2019-12-19,1108,N,VIIRS,n,2,289.03,2.93,D,2
41.02109,28.55467,310.64,0.49,0.48,2019-12-19,2327,N,VIIRS,n,2,270.8,1.81,N,2
41.02268,28.55558,300.36,0.59,0.7,2019-12-20,0107,N,VIIRS,n,2,272.67,1.2,N,2
41.02294,28.55348,295.61,0.59,0.7,2019-12-20,0107,N,VIIRS,n,2,271.88,1.14,N,2
41.024,28.55583,303.26,0.43,0.62,2019-12-20,2308,N,VIIRS,n,2,282.65,0.94,N,2
41.01822,28.55537,302.43,0.43,0.62,2019-12-20,2308,N,VIIRS,n,2,280.82,0.94,N,2
40.80037,29.37906,301.75,0.39,0.59,2019-12-21,0048,N,VIIRS,n,2,281.6,1.18,N,2
41.01942,28.55508,297.94,0.41,0.45,2019-12-24,2333,N,VIIRS,n,2,270.11,0.91,N,2
41.02057,28.55903,297.91,0.53,0.42,2020-01-02,0023,N,VIIRS,n,2,274.56,1.06,N,2
41.02187,28.5543,305.35,0.49,0.48,2020-01-04,2326,N,VIIRS,n,2,274.1,1.28,N,2
41.02069,28.556,316.6,0.41,0.45,2020-01-09,2333,N,VIIRS,n,2,275.24,2.17,N,2
41.01884,28.55449,297.29,0.7,0.75,2020-01-10,0113,N,VIIRS,n,2,271.46,1.47,N,2
41.02345,28.55415,296.21,0.36,0.57,2020-01-10,2314,N,VIIRS,n,2,274.62,0.5,N,2
41.0181,28.55371,297.62,0.36,0.57,2020-01-10,2314,N,VIIRS,n,2,273.63,0.5,N,2
41.02131,28.55587,304.52,0.36,0.57,2020-01-10,2314,N,VIIRS,n,2,274.66,0.8,N,2
41.02137,28.55938,298.29,0.42,0.61,2020-01-11,0054,N,VIIRS,n,2,274.46,0.52,N,2
41.02051,28.5557,315.25,0.39,0.36,2020-01-13,2358,N,VIIRS,n,2,276.29,1.52,N,2
41.02156,28.55623,303.21,0.43,0.62,2020-01-21,2307,N,VIIRS,n,2,271.87,1.24,N,2
41.02048,28.55492,301.99,0.35,0.57,2020-01-22,0048,N,VIIRS,n,2,271.45,1.17,N,2
41.01938,28.55904,299.87,0.35,0.57,2020-01-22,0048,N,VIIRS,n,2,271.49,0.79,N,2
41.01991,28.55674,316.8,0.35,0.57,2020-01-22,0048,N,VIIRS,n,2,274.02,1.25,N,2
41.02155,28.55631,314.13,0.41,0.45,2020-01-23,0029,N,VIIRS,n,2,277.94,1.84,N,2
41.02207,28.55811,303.75,0.41,0.37,2020-01-24,0010,N,VIIRS,n,2,274.63,0.71,N,2
41.0187,28.55705,304.82,0.41,0.37,2020-01-24,0010,N,VIIRS,n,2,273.52,0.71,N,2
41.02113,28.55552,331.03,0.41,0.37,2020-01-24,2351,N,VIIRS,n,2,279.17,2.73,N,2
40.80164,29.37444,307.55,0.39,0.36,2020-01-24,2351,N,VIIRS,n,2,277.68,1.13,N,2
41.02094,28.55541,329.53,0.45,0.39,2020-01-25,1114,N,VIIRS,n,2,288.45,3.28,D,2
41.02072,28.5533,300.87,0.41,0.45,2020-01-25,2333,N,VIIRS,n,2,278.08,0.95,N,2
41.02123,28.55401,308.44,0.46,0.39,2020-01-29,0017,N,VIIRS,n,2,280.16,1.44,N,2
41.01931,28.55673,315.25,0.46,0.39,2020-01-29,0017,N,VIIRS,n,2,280.68,2.11,N,2
41.02018,28.55939,302.69,0.46,0.39,2020-01-29,0017,N,VIIRS,n,2,280.07,0.81,N,2
41.01877,28.55444,303.85,0.52,0.41,2020-01-30,2339,N,VIIRS,n,2,273.67,1.24,N,2
41.02259,28.55518,308.11,0.52,0.41,2020-01-30,2339,N,VIIRS,n,2,275.53,1.24,N,2
41.02055,28.55569,327.87,0.46,0.39,2020-02-01,1043,N,VIIRS,n,2,289.54,3.43,D,2
41.02267,28.55661,301.92,0.52,0.67,2020-02-01,2301,N,VIIRS,n,2,280.26,1.34,N,2
41.01983,28.55613,303.56,0.52,0.67,2020-02-01,2301,N,VIIRS,n,2,279.85,1.06,N,2
41.0215,28.55559,307.96,0.41,0.37,2020-02-09,2352,N,VIIRS,n,2,273.39,0.88,N,2
41.02017,28.55756,300.79,0.46,0.39,2020-02-14,0017,N,VIIRS,n,2,273.71,0.87,N,2
41.02177,28.5564,297.74,0.52,0.67,2020-02-17,2301,N,VIIRS,n,2,275.94,0.87,N,2
41.01918,28.55342,303,0.43,0.62,2020-02-22,2307,N,VIIRS,n,2,274.55,1.31,N,2
41.01869,28.55721,313.76,0.35,0.57,2020-02-23,0048,N,VIIRS,n,2,275.95,1.08,N,2
41.01946,28.55548,318.91,0.35,0.57,2020-02-23,0048,N,VIIRS,n,2,276.29,1.65,N,2
41.01859,28.5563,317.57,0.41,0.37,2020-02-25,0010,N,VIIRS,n,2,278.91,1.24,N,2
41.02196,28.55737,309.96,0.41,0.37,2020-02-25,0010,N,VIIRS,n,2,280.13,1,N,2
41.01914,28.55827,296.53,0.41,0.37,2020-02-25,2352,N,VIIRS,n,2,269.96,0.75,N,2
41.0198,28.55348,306.98,0.41,0.37,2020-02-25,2352,N,VIIRS,n,2,269.99,0.99,N,2
41.20732,28.66847,330.96,0.46,0.39,2020-02-26,1115,N,VIIRS,n,2,285.45,2.37,D,0
41.20599,28.6655,329.71,0.45,0.39,2020-02-26,1115,N,VIIRS,n,2,286.12,2.69,D,0
41.0186,28.55659,312.21,0.42,0.61,2020-02-28,0054,N,VIIRS,n,2,278.18,1.49,N,2
41.02186,28.5571,311.08,0.42,0.61,2020-02-28,0054,N,VIIRS,n,2,278.44,1.94,N,2
41.02002,28.55469,313.88,0.46,0.39,2020-03-01,0017,N,VIIRS,n,2,276.52,2.44,N,2
41.01882,28.55476,300.26,0.39,0.36,2020-03-01,2358,N,VIIRS,n,2,275.13,1.3,N,2
41.02212,28.55563,321.27,0.39,0.36,2020-03-01,2358,N,VIIRS,n,2,279.9,1.3,N,2
41.0205,28.55578,316.27,0.52,0.41,2020-03-02,2339,N,VIIRS,n,2,284.82,2.41,N,2
41.18752,28.99218,330.15,0.39,0.36,2020-03-03,1102,N,VIIRS,n,2,291.73,2.9,D,0
41.01914,28.5539,310.57,0.59,0.53,2020-03-03,2320,N,VIIRS,n,2,282.34,2.2,N,2
41.02234,28.55565,306.49,0.59,0.53,2020-03-03,2320,N,VIIRS,n,2,282.66,2.52,N,2
41.01984,28.55717,301.82,0.5,0.66,2020-03-04,0100,N,VIIRS,n,2,272.63,0.78,N,2
41.01994,28.55513,309.66,0.49,0.48,2020-03-08,2326,N,VIIRS,n,2,274.49,1.77,N,2
40.80059,29.37548,301.63,0.44,0.46,2020-03-08,2327,N,VIIRS,n,2,275.36,1.09,N,2
41.01873,28.55353,300.45,0.49,0.48,2020-03-08,2327,N,VIIRS,n,2,272.64,1.19,N,2
41.02136,28.55656,324.75,0.41,0.37,2020-03-12,0010,N,VIIRS,n,2,284.01,1.98,N,2
41.01975,28.55644,326.59,0.49,0.48,2020-03-12,1133,N,VIIRS,n,2,295.9,3.26,D,2
41.02147,28.55595,311.67,0.41,0.37,2020-03-12,2352,N,VIIRS,n,2,282.52,1.36,N,2
41.01808,28.55515,296.5,0.41,0.37,2020-03-12,2352,N,VIIRS,n,2,280.4,0.58,N,2
40.80169,29.37214,302.39,0.39,0.36,2020-03-12,2352,N,VIIRS,n,2,283.13,1.5,N,2
41.01932,28.55627,328.64,0.41,0.45,2020-03-13,2333,N,VIIRS,n,2,282.8,3.19,N,2
41.02018,28.55716,308.14,0.7,0.75,2020-03-14,0113,N,VIIRS,n,2,279.74,2.19,N,2
41.01995,28.56125,296.55,0.7,0.75,2020-03-14,0113,N,VIIRS,n,2,278.29,2.36,N,0
41.02233,28.55718,307.74,0.39,0.36,2020-03-17,2358,N,VIIRS,n,2,276.86,0.92,N,2
41.01903,28.55632,327.79,0.39,0.36,2020-03-17,2358,N,VIIRS,n,2,276.67,2.3,N,2
41.02058,28.55579,331.07,0.39,0.36,2020-03-19,1102,N,VIIRS,n,2,291.73,2.87,D,2
41.02005,28.5575,330.54,0.46,0.39,2020-03-20,1043,N,VIIRS,n,2,293.51,2.92,D,2
41.02053,28.55465,303.02,0.52,0.67,2020-03-20,2301,N,VIIRS,n,2,277.81,1.34,N,2
41.02128,28.5532,303.94,0.59,0.53,2020-03-21,0042,N,VIIRS,n,2,276.84,1.4,N,2
41.01828,28.55727,310.08,0.53,0.42,2020-03-22,0023,N,VIIRS,n,2,278.29,1.23,N,2
41.01963,28.55785,295.48,0.35,0.57,2020-03-30,2314,N,VIIRS,n,2,279.45,0.84,N,2
41.01986,28.55368,312.02,0.35,0.57,2020-03-30,2314,N,VIIRS,n,2,280.93,1.53,N,2
41.02251,28.5554,304.13,0.42,0.61,2020-03-31,0054,N,VIIRS,n,2,279.91,1.54,N,2
41.01973,28.55509,308.79,0.52,0.41,2020-04-03,2339,N,VIIRS,n,2,273.11,1.31,N,2
41.02167,28.55525,329.8,0.36,0.57,2020-04-07,1146,N,VIIRS,n,2,291.45,2.19,D,2
41.0199,28.55427,311.52,0.39,0.36,2020-04-08,0004,N,VIIRS,n,2,280.26,1.28,N,2
41.0213,28.55574,302.22,0.49,0.48,2020-04-09,2327,N,VIIRS,n,2,278.84,1.13,N,2
40.80186,29.37163,307.99,0.44,0.46,2020-04-09,2327,N,VIIRS,n,2,278.29,0.8,N,2
40.90936,29.30996,325.51,0.4,0.37,2020-04-10,1049,N,VIIRS,l,2,296.94,1.69,D,0
41.04207,28.80705,305.17,0.47,0.4,2020-04-18,0017,N,VIIRS,n,2,281.84,1.03,N,0
41.02016,28.5588,299.76,0.39,0.36,2020-04-18,2358,N,VIIRS,n,2,283.79,0.42,N,2
40.80015,29.37912,297.72,0.4,0.37,2020-04-24,0004,N,VIIRS,n,2,280.34,0.5,N,2
41.0216,28.55597,298.66,0.41,0.37,2020-04-29,2352,N,VIIRS,n,2,284.64,0.54,N,2
41.02084,28.55544,298.45,0.41,0.45,2020-04-30,2333,N,VIIRS,n,2,284.51,0.46,N,2
40.92239,29.17332,339.94,0.38,0.36,2020-05-01,1056,N,VIIRS,n,2,299.09,2.51,D,0
41.02045,28.55488,314.43,0.52,0.41,2020-05-05,2339,N,VIIRS,n,2,284.99,1.86,N,2
41.02229,28.55472,301.96,0.52,0.41,2020-05-05,2339,N,VIIRS,n,2,283.85,1.5,N,2
40.80112,29.37955,301.37,0.48,0.4,2020-05-05,2339,N,VIIRS,n,2,283.44,0.49,N,2
41.02076,28.55708,325.64,0.46,0.39,2020-05-07,1043,N,VIIRS,l,2,298.31,3.2,D,2
41.01938,28.55548,297.29,0.52,0.67,2020-05-07,2301,N,VIIRS,n,2,281.11,0.86,N,2
41.02251,28.55453,296.23,0.52,0.67,2020-05-07,2301,N,VIIRS,n,2,280.34,0.78,N,2
41.02065,28.55642,307.05,0.53,0.42,2020-05-09,0023,N,VIIRS,n,2,282.27,1.6,N,2
41.02153,28.55573,325.73,0.42,0.61,2020-05-09,1006,N,VIIRS,n,2,298.59,3.12,D,2
41.01904,28.55272,298.33,0.39,0.36,2020-05-10,0004,N,VIIRS,n,2,282.67,0.57,N,2
41.02158,28.55826,295.73,0.39,0.36,2020-05-10,0004,N,VIIRS,n,2,284.33,0.57,N,2
41.02234,28.55368,296.79,0.39,0.36,2020-05-10,0004,N,VIIRS,n,2,282.27,0.57,N,2
41.02016,28.55593,330.93,0.41,0.45,2020-05-10,1127,N,VIIRS,l,2,305.03,3.33,D,2
